negocio_id,porc_crecimiento_anual,calificacion_desempeno,anaquel_competencia,anaquel_negocio,respeto,poblacion_zona_negocio,clase_negocio,ingreso_promedio_m,enfriador
1834,0.538027315,0.775,2,3,1.0,2509.0,B,9455,1.0
1835,0.202953946,0.49499999999999994,1,2,1.0,2509.0,B,6696,1.0
1836,0.09120506,0.88,2,3,1.0,2509.0,B,7110,1.0
1837,0.482502784,0.785,1,3,1.0,4004.0,B,6306,1.0
1838,0.217318937,0.7050000000000001,3,2,1.0,5745.0,B,16565,1.0
1839,0.522847824,0.755,0,4,1.0,3000.0,B,27378,2.0
1840,0.099279251,0.795,2,3,1.0,3637.0,B,5975,1.0
1841,0.5036171819999999,0.625,2,2,0.0,3000.0,B,5111,1.0
1842,16.18444355,0.765,1,2,1.0,3637.0,B,8172,1.0
1843,-0.41938733499999997,0.325,1,3,0.0,3637.0,B,8017,1.0
1844,6.693112059000001,0.385,3,3,0.0,3000.0,B,9042,2.0
1845,1.594738563,0.655,0,2,1.0,3000.0,B,12237,1.0
1846,2.6462892150000004,0.795,3,2,1.0,3000.0,B,7622,1.0
1847,1.177801694,0.875,0,3,1.0,4160.0,B,9596,1.0
1848,0.257741668,0.7250000000000001,0,3,0.0,3764.0,B,6043,1.0
1849,0.622905651,0.455,0,5,0.0,2653.0,B,8308,1.0
1850,1.2058287509999999,0.895,0,2,1.0,2570.0,B,5836,1.0
1851,0.6365211719999999,0.905,0,5,1.0,3150.0,A,24664,3.0
1852,0.017184197999999998,0.665,0,3,1.0,2804.0,B,10349,1.0
1853,0.422644776,0.905,1,2,1.0,14075.0,B,6497,1.0
1854,0.415331406,0.925,3,3,1.0,12315.0,A,5399,1.0
1855,0.24267021900000002,0.9750000000000001,2,7,1.0,2522.0,A,52421,4.0
1856,0.6169936779999999,0.865,2,4,1.0,16895.0,A,22435,2.0
1857,0.192070621,0.8600000000000001,3,4,1.0,5030.0,B,13452,2.0
1858,0.286488493,0.8883333330000001,0,5,1.0,2672.0,A,19057,3.0
1859,0.413653628,0.9450000000000001,1,5,1.0,2597.0,B,7864,2.0
1860,0.073754065,0.885,2,5,1.0,5053.0,A,36034,2.0
1861,-0.039503250000000004,0.5750000000000001,0,3,0.0,4949.0,B,5013,1.0
1862,0.28490055799999997,0.9850000000000001,2,4,1.0,3342.0,A,16457,2.0
1863,0.9237577779999999,0.8525,4,4,1.0,5528.0,A,69944,2.0
1864,0.37609417300000003,0.68,0,4,1.0,5030.0,A,18057,2.0
1865,0.597620859,0.791666667,0,3,1.0,4855.0,B,6891,1.0
1866,-0.022493461000000006,0.795,2,3,1.0,3744.0,B,13062,2.0
1867,0.643598593,1.0250000000000001,0,3,1.0,3744.0,A,23507,2.0
1868,0.065863486,0.867,1,4,1.0,5818.0,A,22188,2.0
1869,0.114018224,0.9550000000000001,1,3,1.0,2878.0,B,10905,1.0
1870,0.257397646,0.745,0,4,1.0,2878.0,A,24393,2.0
1871,0.058309525,0.6216666670000001,1,2,0.666666667,3342.0,B,21564,1.0
1872,0.047315106999999995,0.865,0,2,1.0,4335.0,B,5014,1.0
1873,1.029265454,0.9083333330000001,4,4,1.0,2878.0,A,19894,2.0
1874,-0.03451878600000001,0.8300000000000001,2,3,1.0,5818.0,B,4560,1.0
1875,0.23948028799999999,0.7050000000000001,2,2,0.666666667,2878.0,B,8137,1.0
1876,0.045418792,0.8200000000000001,3,4,1.0,2878.0,A,5315,2.0
1877,2.189713943,0.6950000000000001,0,5,1.0,2639.0,A,27850,3.0
1878,0.076399345,0.775,3,2,1.0,8935.0,B,4783,1.0
1879,2.00226263,0.745,0,2,1.0,2851.0,B,21933,1.0
1880,2.333583038,0.861666667,0,5,1.0,6415.0,A,26367,4.0
1881,0.17891582,0.68,1,2,1.0,2878.0,B,10495,1.0
1882,0.180103316,0.9550000000000001,3,4,1.0,5818.0,A,11212,2.0
1883,0.5135397549999999,0.675,0,2,1.0,2772.0,B,47394,1.0
1884,-0.265506797,0.5750000000000001,0,2,0.5,1998.0,B,4315,1.0
1885,0.038120436,0.755,7,3,0.0,4477.0,B,12200,1.0
1886,0.699556157,0.74,1,3,1.0,2054.0,B,24293,1.0
1887,0.490887302,0.89,3,7,1.0,2555.0,A,24175,4.0
1888,0.07513012,0.8550000000000001,1,4,1.0,4156.0,A,26687,2.0
1889,0.23338521899999998,0.805,0,3,1.0,2354.0,B,4924,1.0
1890,0.294971136,0.7250000000000001,2,3,1.0,5745.0,B,4654,1.0
1891,0.688909127,0.785,0,2,1.0,5745.0,B,8664,1.0
1892,1.131543838,0.7050000000000001,1,2,1.0,3000.0,B,6116,1.0
1893,0.778556728,0.97,0,4,1.0,3667.0,A,13057,2.0
1894,0.081465372,0.435,0,2,0.0,2941.0,B,5069,
1895,0.511479553,0.895,0,4,1.0,5003.0,A,23494,2.0
1896,0.15081592700000002,0.88,1,2,1.0,6662.0,B,4202,1.0
1897,0.020811383999999995,0.8350000000000001,1,2,1.0,6122.0,B,6997,1.0
1898,0.33691397100000003,0.89,1,3,1.0,6122.0,B,11020,1.0
1899,0.419021981,0.865,3,4,1.0,5528.0,A,18102,2.0
1900,0.602448078,0.925,0,3,1.0,2593.0,A,10451,1.0
1901,0.485280019,0.9650000000000001,2,2,1.0,2878.0,B,7857,1.0
1902,0.169736109,0.9450000000000001,1,4,1.0,2755.0,B,9021,2.0
1903,0.211265555,0.7050000000000001,3,4,1.0,10075.0,A,20623,2.0
1904,0.048609068,0.8550000000000001,0,3,1.0,3667.0,A,13579,1.0
1905,0.830626185,0.54,1,3,0.0,3344.0,A,22259,1.0
1906,0.298867554,0.9450000000000001,0,4,1.0,5540.0,A,13261,2.0
1907,0.22502687500000002,0.675,1,2,1.0,4138.0,B,3972,1.0
1908,1.231713114,0.7050000000000001,0,4,1.0,2674.0,A,49534,2.0
1909,0.6540977029999999,0.7100000000000001,0,5,0.5,2332.0,A,28192,2.0
1910,0.24172319199999998,0.915,0,3,1.0,8725.0,B,11635,1.0
1911,0.212029456,0.7250000000000001,3,3,1.0,6225.0,B,12649,1.0
1912,-0.380628582,0.8300000000000001,0,3,1.0,3378.0,A,8631,1.0
1913,-0.138220709,0.625,2,2,0.5,3093.0,B,13259,2.0
1914,0.18579026199999998,0.848333333,0,4,1.0,2152.0,A,12916,2.0
1915,0.246789806,0.885,4,5,1.0,3990.0,A,8231,2.0
1916,0.366642611,0.625,0,5,1.0,2135.0,B,13529,2.0
1917,0.278194714,0.9325000000000001,4,5,1.0,2283.0,A,13869,3.0
1918,0.379672195,0.8200000000000001,1,2,1.0,19868.0,B,12509,1.0
1919,0.470317053,0.655,1,2,1.0,3031.0,B,13049,1.0
1920,0.241504728,0.435,1,2,1.0,8935.0,B,4457,1.0
1921,0.034481571999999995,0.785,1,3,1.0,2755.0,B,12454,1.0
1922,-0.052116082999999994,0.905,0,4,0.0,5377.0,A,15330,2.0
1923,0.15527211400000002,0.625,1,2,1.0,2878.0,B,8590,1.0
1924,0.088504793,0.6950000000000001,3,3,0.5,2529.0,A,8583,1.0
1925,1.25491119,0.8350000000000001,0,3,1.0,3510.0,A,29924,1.0
1926,0.12223688799999999,0.875,0,3,1.0,4451.0,B,14585,1.0
1927,0.313996893,0.9950000000000001,2,4,1.0,4494.0,A,20048,2.0
1928,2.6861570120000002,0.875,2,4,1.0,3999.0,A,35071,2.0
1929,2.3512924490000002,0.6925,0,2,1.0,13317.0,B,15521,1.0
1930,0.289335395,0.935,0,4,1.0,2532.0,A,18328,3.0
1931,0.536846419,0.785,0,5,0.0,6349.0,A,11352,2.0
1932,-0.07421554500000001,0.79,0,2,0.5,3208.0,B,6025,1.0
1933,0.446847387,0.9650000000000001,0,5,1.0,7475.0,A,10350,2.0
1934,0.479229995,0.885,0,3,1.0,5682.0,B,61324,1.0
1935,0.558142021,0.8250000000000001,0,3,1.0,6000.0,B,32150,1.0
1936,0.147086962,0.8450000000000001,1,6,1.0,3670.0,A,11042,3.0
1937,0.333271439,0.878333333,1,3,1.0,2720.0,A,24526,1.0
1938,1.263091064,0.885,0,4,1.0,3305.0,A,23415,2.0
1939,0.562798174,0.94,2,5,1.0,6384.0,A,15408,3.0
1940,0.039088277,0.6375000000000001,5,2,0.5,1774.0,A,17136,1.0
1941,0.269281693,0.9683333330000001,1,4,1.0,2454.0,A,17314,2.0
1942,0.998920352,0.675,6,2,1.0,19868.0,B,6977,
1943,0.7312480859999999,0.8550000000000001,1,4,1.0,3553.0,A,21202,2.0
1944,-0.05798960700000001,0.8150000000000001,0,4,1.0,13317.0,B,18327,2.0
1945,-0.284862962,0.795,0,3,1.0,4855.0,A,14065,1.0
1946,-0.147840352,1.0250000000000001,0,3,1.0,3115.0,A,16745,1.0
1947,0.640038189,0.775,1,2,1.0,4809.0,B,17778,1.0
1948,-0.223862766,0.915,2,5,1.0,6163.0,A,20216,3.0
1949,-0.5319090320000001,0.755,1,4,0.0,3914.0,B,6865,2.0
1950,0.651094792,0.8250000000000001,5,7,1.0,8447.0,A,36257,4.0
1951,0.5720231219999999,0.765,0,1,1.0,3363.0,B,9572,1.0
1952,0.35087712,0.755,0,2,1.0,7466.0,B,7982,1.0
1953,0.35526672000000004,0.9450000000000001,0,2,1.0,5363.0,B,6035,1.0
1954,-0.18345643299999997,0.615,2,4,0.666666667,23565.0,B,7664,1.0
1955,0.218119789,0.875,0,5,1.0,3265.0,A,63820,2.0
1956,0.5213577899999999,0.7575000000000001,3,3,0.0,2831.0,B,10636,1.0
1957,0.12455032699999999,0.775,1,4,1.0,5402.0,A,26124,2.0
1958,0.377179934,0.9783333330000001,0,3,1.0,,A,13007,1.0
1959,-0.004325911000000002,0.8400000000000001,2,3,1.0,3138.0,B,7004,1.0
1960,0.754505894,0.9450000000000001,3,7,1.0,3613.0,A,21708,3.0
1961,0.831892051,0.878333333,2,5,0.666666667,2782.0,A,65168,3.0
1962,0.116801886,0.445,1,2,1.0,2281.0,B,10213,1.0
1963,-0.262103136,0.39499999999999996,0,1,1.0,4495.0,B,5223,
1964,1.9688244289999999,0.5850000000000001,0,4,0.0,20653.0,A,37086,2.0
1965,-0.031970859000000004,0.9,0,4,1.0,3196.0,A,57470,3.0
1966,0.065056479,0.591666667,0,2,0.333333333,2825.0,B,8611,1.0
1967,0.522261142,0.52,3,2,0.5,6225.0,B,17308,1.0
1968,-0.001985057999999998,0.9083333330000001,0,3,1.0,5833.0,B,15523,1.0
1969,0.47394748200000003,0.5950000000000001,0,3,0.0,4283.0,A,23253,1.0
1970,-0.033574687000000006,1.0,2,4,1.0,5818.0,A,6464,2.0
1971,0.30128614,0.805,0,3,1.0,3705.0,B,7574,2.0
1972,0.409054529,0.935,3,3,1.0,4966.0,A,18382,1.0
1973,0.178791722,0.905,0,5,1.0,4716.0,A,20518,3.0
1974,0.279468338,0.9750000000000001,0,3,1.0,6289.0,B,6117,1.0
1975,0.329789816,0.9550000000000001,0,4,1.0,6163.0,A,22109,2.0
1976,3.388980096,0.755,2,3,1.0,8790.0,B,5664,1.0
1977,0.371090979,0.7050000000000001,0,3,1.0,2110.0,B,25189,1.0
1978,0.833055248,0.765,1,2,1.0,1919.0,B,22953,1.0
1979,0.293053034,0.8550000000000001,1,4,1.0,3796.0,A,26959,2.0
1980,0.381266537,0.925,0,4,1.0,3818.0,A,14505,2.0
1981,0.284668605,0.9650000000000001,3,5,1.0,2348.0,A,24488,2.0
1982,0.077281536,0.5216666670000001,0,2,1.0,2576.0,B,30770,1.0
1983,0.22131106699999997,0.805,1,6,1.0,3317.0,B,14526,
1984,0.31330974699999997,0.645,1,2,1.0,4755.0,B,25407,1.0
1985,0.08148359,0.6050000000000001,0,4,0.0,3408.0,A,42169,2.0
1986,-0.012083499999999997,0.755,0,2,1.0,4094.0,B,6077,1.0
1987,-0.20757411199999998,0.8550000000000001,0,2,1.0,4094.0,B,5825,1.0
1988,0.090711112,0.795,0,5,1.0,4283.0,A,8565,2.0
1989,0.163869107,0.745,0,2,1.0,3963.0,B,14273,1.0
1990,0.570231011,0.5650000000000001,1,2,1.0,19868.0,B,5845,1.0
1991,0.041584078,0.905,1,3,1.0,4206.0,B,11575,2.0
1992,0.483745349,0.775,1,2,1.0,3605.0,B,7546,1.0
1993,0.06074796,0.9450000000000001,2,4,1.0,6141.0,A,21006,2.0
1994,0.6264823709999999,0.645,0,3,1.0,2941.0,B,35253,1.0
1995,0.46391550800000003,0.7000000000000001,0,2,1.0,5528.0,B,5622,1.0
1996,0.207146082,0.915,2,4,1.0,2986.0,A,16183,2.0
1997,-0.16241231900000003,0.685,1,3,1.0,2522.0,A,15731,1.0
1998,0.638361141,0.765,0,3,1.0,2618.0,B,11687,1.0
1999,0.176363362,0.8150000000000001,0,2,0.0,6015.0,B,11591,1.0
2000,0.14749968,0.745,4,4,0.0,3748.0,A,24675,2.0
2001,0.108066496,0.671666667,0,2,1.0,3605.0,B,10070,1.0
2002,0.15798069399999998,0.848333333,0,2,1.0,2851.0,B,4482,1.0
2003,1.176000133,0.6950000000000001,2,2,1.0,4335.0,B,20332,1.0
2004,-0.18284760499999997,0.22499999999999998,0,1,0.0,7466.0,B,4496,1.0
2005,0.262486728,0.805,1,2,1.0,13228.0,A,7580,1.0
2006,0.296887397,0.775,1,4,1.0,2765.0,A,23300,2.0
2007,0.058617633,0.755,1,3,0.0,6283.0,B,8620,1.0
2008,0.705175758,0.425,0,1,1.0,3622.0,B,10865,1.0
2009,0.56342479,0.8350000000000001,0,2,1.0,3194.0,B,11966,1.0
2010,-0.141526547,0.9650000000000001,1,2,1.0,4816.0,B,13195,1.0
2011,2.7967442680000003,0.685,1,2,1.0,3963.0,B,8752,1.0
2012,0.34226059600000003,0.8350000000000001,3,2,1.0,2953.0,B,7040,2.0
2013,-0.022539711000000004,0.805,2,2,1.0,2808.0,B,28120,2.0
2014,-0.082795722,0.625,0,2,1.0,,B,7691,1.0
2015,0.110218784,0.655,3,3,1.0,27291.0,B,26979,2.0
2016,0.088654434,0.905,0,4,1.0,2522.0,A,31828,2.0
2017,-0.023648550000000004,0.7350000000000001,0,5,1.0,3735.0,A,25778,2.0
2018,0.608829375,0.5950000000000001,1,5,1.0,2945.0,A,9691,1.0
2019,0.196327686,0.7150000000000001,0,3,0.0,,B,14976,2.0
2020,0.133764368,0.775,0,3,0.0,2620.0,A,19101,1.0
2021,-0.06306814100000001,0.905,0,4,1.0,5740.0,A,12550,2.0
2022,0.598441377,0.925,3,4,1.0,2981.0,A,7659,2.0
2023,0.745057187,0.8450000000000001,0,4,1.0,4014.0,A,18510,2.0
2024,0.256666869,0.8150000000000001,0,4,1.0,20334.0,A,12925,2.0
2025,0.118183081,0.665,2,3,1.0,2630.0,B,4838,1.0
2026,0.193209204,0.785,1,2,1.0,2831.0,B,7835,1.0
2027,0.394962447,0.9550000000000001,1,4,1.0,4548.0,A,13565,2.0
2028,0.0045220899999999925,0.9850000000000001,0,4,1.0,46096.0,A,13454,2.0
2029,0.42885845300000003,0.8350000000000001,4,2,1.0,2248.0,B,9802,1.0
2030,-0.331502905,0.625,0,4,1.0,14905.0,A,102122,2.0
2031,-0.127194747,0.7250000000000001,3,3,1.0,2438.0,B,10679,1.0
2032,-0.24006963599999998,0.9850000000000001,0,2,1.0,3725.0,B,7805,1.0
2033,0.043134149999999996,0.858333333,1,4,0.0,3372.0,A,36004,3.0
2034,0.20331492099999998,0.838333333,3,3,1.0,4219.0,A,37887,2.0
2035,3.526392285,0.8400000000000001,2,8,0.5,1774.0,A,115932,4.0
2036,0.336496266,0.555,2,1,0.0,5370.0,B,6552,1.0
2037,0.216510343,0.775,0,3,1.0,3688.0,A,33540,2.0
2038,2.9871436260000004,0.625,0,3,1.0,,B,21254,1.0
2039,0.35607807,0.9650000000000001,0,3,1.0,3688.0,B,18638,1.0
2040,0.020361297,0.775,1,2,1.0,16895.0,B,5184,1.0
2041,0.310646133,0.6950000000000001,2,4,1.0,2795.0,A,47499,3.0
2042,2.8082020460000003,0.755,0,3,1.0,2556.0,A,234499,1.0
2043,0.28617771,0.8350000000000001,0,3,1.0,2513.0,B,11439,2.0
2044,0.352496411,0.8625,1,4,1.0,46096.0,A,16080,2.0
2045,0.369225534,0.66,0,2,1.0,46096.0,B,4269,1.0
2046,0.254990796,0.925,0,2,1.0,3049.0,B,10463,1.0
2047,0.196927731,0.9750000000000001,3,3,1.0,3990.0,A,20169,1.0
2048,0.425610613,0.885,0,2,1.0,2581.0,B,6425,1.0
2049,0.335604686,0.8350000000000001,0,2,0.0,16895.0,B,9383,1.0
2050,6.176584749,0.8350000000000001,1,2,1.0,5761.0,B,11071,2.0
2051,0.138626328,0.45833333299999995,0,1,1.0,2672.0,B,4664,1.0
2052,-0.06724715299999999,0.8550000000000001,2,2,1.0,4477.0,B,14193,1.0
2053,0.627373974,0.795,1,3,1.0,4273.0,A,50142,1.0
2054,0.250741172,0.515,0,3,0.0,6892.0,B,8333,2.0
2055,0.420369051,0.9850000000000001,2,5,1.0,2825.0,A,20673,2.0
2056,0.305042095,0.675,0,4,1.0,5516.0,B,48955,2.0
2057,0.988630055,0.895,2,3,1.0,4965.0,A,9403,1.0
2058,0.16823828200000002,0.545,0,2,0.0,4700.0,B,5047,1.0
2059,2.393113211,0.6416666670000001,2,2,1.0,3478.0,A,33698,3.0
2060,0.392074597,0.8250000000000001,2,2,1.0,13228.0,B,11569,1.0
2061,0.36950784000000003,0.875,3,6,0.0,13228.0,A,13536,3.0
2062,-0.010992651000000006,0.895,0,4,1.0,10514.0,A,6982,2.0
2063,-0.17770513,0.885,0,4,1.0,4707.0,A,26587,2.0
2064,0.318333612,0.5750000000000001,0,1,0.0,5365.0,B,8277,1.0
2065,0.553107907,0.795,4,5,1.0,46096.0,A,28105,3.0
2066,0.122263178,1.0250000000000001,3,4,1.0,19868.0,A,12930,2.0
2067,0.388722626,0.8150000000000001,0,2,1.0,3556.0,B,4645,1.0
2068,1.06617326,0.765,0,2,1.0,5427.0,B,8493,1.0
2069,0.007713385000000003,0.765,0,2,1.0,4428.0,B,12067,1.0
2070,-0.333145941,0.515,1,2,0.0,3589.0,B,6944,2.0
2071,0.276392028,0.765,2,3,1.0,3235.0,B,11041,1.0
2072,1.306877917,0.89,0,5,0.5,4093.0,B,4984,2.0
2073,0.06054342,0.285,0,1,1.0,4550.0,B,5006,
2074,1.5530100789999999,0.775,1,2,1.0,5068.0,B,6515,1.0
2075,0.19887215,0.865,0,3,0.0,2278.0,A,19398,1.0
2076,2.653169649,0.885,0,3,0.0,6915.0,B,14857,1.0
2077,0.317457815,0.79,0,2,1.0,7475.0,B,16824,1.0
2078,1.148042847,0.728333333,3,2,1.0,5528.0,A,14354,1.0
2079,0.468164435,0.765,0,4,1.0,7475.0,A,51057,2.0
2080,0.716361468,0.7050000000000001,1,2,1.0,2529.0,B,4881,1.0
2081,0.0025965929999999943,0.655,1,2,1.0,3606.0,B,3738,1.0
2082,0.377470429,0.7250000000000001,1,2,1.0,2248.0,B,15652,2.0
2083,0.304596206,0.8150000000000001,1,5,1.0,6475.0,A,26647,3.0
2084,-0.048347402,0.675,2,3,1.0,3549.0,B,9093,1.0
2085,0.131371244,0.7350000000000001,2,2,1.0,2593.0,B,5190,1.0
2086,0.038619044,0.7050000000000001,3,2,1.0,6175.0,B,11074,1.0
2087,1.1194406879999999,0.935,1,5,1.0,3818.0,A,178666,2.0
2088,0.332584633,0.9450000000000001,0,2,1.0,5859.0,B,6244,1.0
2089,0.071738268,0.8250000000000001,1,3,1.0,12694.0,B,17163,1.0
2090,-0.09271553,0.9850000000000001,1,3,1.0,1897.0,A,17198,1.0
2091,0.517471901,0.7000000000000001,0,4,1.0,3830.0,A,32888,2.0
2092,-0.266324454,0.645,1,2,1.0,4548.0,B,7991,1.0
2093,0.159336351,0.8200000000000001,2,4,1.0,3608.0,A,27542,2.0
2094,0.14913316100000001,0.8350000000000001,1,2,1.0,4335.0,B,10459,1.0
2095,0.323467889,0.755,1,1,1.0,4027.0,B,10408,1.0
2096,-0.003945724999999997,0.615,1,1,1.0,3380.0,B,4723,1.0
2097,-0.056507388000000006,0.811666667,0,2,1.0,2576.0,B,10794,1.0
2098,-0.09510698499999999,0.465,0,2,0.0,6349.0,B,5254,1.0
2099,0.418431224,0.8150000000000001,3,3,1.0,27291.0,B,15065,1.0
2100,1.154427011,0.625,1,2,0.0,3912.0,B,4448,1.0
2101,0.9986422039999999,0.8150000000000001,5,5,1.0,5631.0,A,70295,2.0
2102,0.482904181,0.755,0,2,1.0,19868.0,A,12615,1.0
2103,0.458973764,0.865,1,3,1.0,4200.0,A,67864,1.0
2104,-0.21470224,0.525,0,2,1.0,3613.0,B,3343,1.0
2105,0.491507262,0.9750000000000001,0,3,1.0,2432.0,A,6231,1.0
2106,0.6926736339999999,0.865,0,5,1.0,8810.0,A,36990,2.0
2107,0.8402181679999999,0.9550000000000001,0,3,1.0,6915.0,B,12285,1.0
2108,0.8696872769999999,0.755,0,2,1.0,4864.0,B,26170,1.0
2109,0.085466163,0.805,2,6,1.0,4801.0,A,33974,2.0
2110,2.45900978,0.885,0,2,1.0,3006.0,B,5372,1.0
2111,0.426378862,0.8550000000000001,0,3,1.0,2516.0,A,19343,1.0
2112,0.116826439,0.89,0,6,1.0,6000.0,A,103208,3.0
2113,0.644896822,0.8550000000000001,0,5,1.0,4059.0,A,50323,2.0
2114,1.766323845,0.755,3,3,1.0,4657.0,A,9524,1.0
2115,-0.033715732,0.95,0,4,0.5,4144.0,A,26075,2.0
2116,0.280727042,0.828333333,0,2,1.0,2629.0,B,12845,1.0
2117,0.384906937,0.8,3,4,0.75,2555.0,A,14708,2.0
2118,1.155212532,0.6950000000000001,2,2,1.0,4657.0,B,8523,1.0
2119,1.267701448,0.8450000000000001,0,4,1.0,5709.0,A,36723,2.0
2120,0.083257797,1.02,0,5,1.0,12113.0,A,26373,2.0
2121,-0.063404108,0.235,2,1,0.0,2201.0,B,7955,1.0
2122,0.500015518,0.865,1,3,1.0,4843.0,A,44529,1.0
2123,1.2900781879999998,0.8470000000000001,0,1,0.8,3510.0,B,4460,1.0
2124,-0.19263420799999997,0.8450000000000001,1,4,1.0,3758.0,A,12801,2.0
2125,1.212338922,0.785,2,4,1.0,20653.0,A,19818,2.0
2126,-0.028555252000000003,0.9550000000000001,2,4,1.0,2478.0,A,18988,2.0
2127,0.35764005,0.8450000000000001,0,3,1.0,2556.0,A,38392,1.0
2128,0.254744556,0.615,0,3,1.0,6349.0,B,5526,1.0
2129,0.15449591099999999,0.8250000000000001,0,5,0.0,2243.0,A,20755,2.0
2130,-0.632310413,0.785,2,5,0.0,2759.0,A,12407,2.0
2131,0.209584679,0.615,2,2,1.0,5516.0,B,15523,2.0
2132,0.828103996,0.5950000000000001,1,2,1.0,5216.0,B,8197,1.0
2133,-0.05231008899999999,0.665,0,2,1.0,5030.0,B,4639,1.0
2134,0.022037683999999995,0.385,1,3,0.0,3004.0,B,6257,1.0
2135,-0.04118105400000001,0.755,2,3,1.0,3017.0,A,62219,5.0
2136,0.069588445,0.675,0,2,0.0,1798.0,B,13586,2.0
2137,0.5784289499999999,0.8150000000000001,0,2,1.0,4884.0,B,8944,1.0
2138,0.6775525339999999,0.39499999999999996,1,2,1.0,6205.0,A,9617,1.0
2139,0.268070835,0.8725,0,3,1.0,3999.0,A,21793,2.0
2140,1.2209611649999998,0.425,1,1,1.0,3622.0,B,6624,1.0
2141,1.674771381,0.8325,0,2,0.75,6415.0,B,6183,2.0
2142,0.299663081,0.865,3,4,1.0,2245.0,A,28897,2.0
2143,0.35313917300000003,0.795,0,3,1.0,2945.0,B,23532,1.0
2144,0.266933289,0.49999999999999994,0,2,0.0,2103.0,B,18087,1.0
2145,0.22701516500000002,0.92,3,3,1.0,2795.0,A,17799,1.0
2146,-0.047952760999999997,0.9650000000000001,2,3,1.0,7042.0,A,11792,1.0
2147,0.46458683900000003,0.7050000000000001,1,2,0.5,3026.0,B,8830,1.0
2148,0.168401262,0.8150000000000001,2,2,0.5,4927.0,B,4974,1.0
2149,0.185092616,0.445,0,2,0.0,1913.0,B,5238,1.0
2150,0.07560022,0.775,1,2,1.0,2882.0,B,7680,1.0
2151,0.933203818,0.51,1,2,0.0,23565.0,B,4535,1.0
2152,0.20580633799999998,0.775,1,4,1.0,3884.0,A,23308,2.0
2153,0.588852395,0.6950000000000001,2,2,1.0,3534.0,B,7746,1.0
2154,0.274991847,0.905,0,6,1.0,4726.0,A,15415,3.0
2155,1.9805629919999999,0.5850000000000001,1,2,1.0,6322.0,B,5949,1.0
2156,0.5262477329999999,0.541666667,0,1,1.0,2976.0,B,8544,1.0
2157,-0.081918105,0.49499999999999994,0,2,0.0,10252.0,B,4505,1.0
2158,0.182108873,0.8625,1,2,1.0,1751.0,B,17531,1.0
2159,0.150189516,0.885,0,2,1.0,2997.0,B,8194,1.0
2160,0.718338677,0.8450000000000001,5,4,1.0,4335.0,A,21665,2.0
2161,0.491805882,0.635,0,2,1.0,2445.0,B,4931,1.0
2162,-0.05703641899999999,0.7200000000000001,1,4,0.5,4768.0,A,20723,2.0
2163,0.8533380829999999,0.56,0,3,0.0,5751.0,B,9168,2.0
2164,0.9890159709999999,0.885,0,3,1.0,6688.0,B,15135,1.0
2165,0.253222358,0.8250000000000001,0,2,1.0,2772.0,B,12512,1.0
2166,-0.48350343300000004,0.505,2,3,1.0,4846.0,B,14950,1.0
2167,0.17875548800000002,0.535,2,3,1.0,19868.0,B,12196,1.0
2168,-0.008430428000000004,0.718333333,0,3,1.0,6000.0,B,9124,1.0
2169,0.207032932,0.7350000000000001,0,2,1.0,2278.0,B,13568,1.0
2170,0.290895012,0.935,0,4,1.0,2795.0,A,15971,2.0
2171,0.469805299,0.915,2,3,1.0,8790.0,B,13306,1.0
2172,-0.182844318,0.785,0,2,1.0,5030.0,B,4197,1.0
2173,0.8293752259999999,0.77,0,3,0.5,2186.0,B,5525,1.0
2174,-0.110767247,0.795,1,5,1.0,2611.0,A,25530,2.0
2175,0.519951158,0.9750000000000001,1,2,1.0,7425.0,B,6523,1.0
2176,0.255171327,0.8150000000000001,0,2,1.0,2618.0,B,11998,2.0
2177,0.36033755,0.5850000000000001,0,2,0.0,3725.0,B,38075,3.0
2178,-0.079978184,0.675,1,1,1.0,3827.0,B,5040,
2179,0.104987253,0.79,1,2,1.0,2985.0,B,9385,1.0
2180,0.370705714,0.885,0,3,1.0,2863.0,B,8311,1.0
2181,0.157870352,0.7350000000000001,1,4,0.5,12353.0,B,7020,2.0
2182,-0.158220066,0.8300000000000001,0,1,1.0,12353.0,B,3816,1.0
2183,0.188504636,0.6050000000000001,0,5,0.0,3138.0,A,180160,2.0
2184,0.466532342,0.56,0,2,0.0,3170.0,B,12496,1.0
2185,0.92501441,0.81,1,3,1.0,4430.0,B,10884,1.0
2186,0.16766705199999998,0.8450000000000001,1,6,1.0,8234.0,A,60609,2.0
2187,0.38743509800000003,0.505,0,2,1.0,22371.0,B,15190,1.0
2188,0.36618586000000003,0.6010000000000001,2,2,0.6,4271.0,B,13802,1.0
2189,0.421265239,0.9550000000000001,1,3,1.0,1832.0,B,12497,1.0
2190,0.044543808,0.645,0,2,0.0,46096.0,B,5258,1.0
2191,0.401866002,0.5700000000000001,0,3,1.0,2672.0,B,7391,1.0
2192,0.083785467,0.635,1,2,0.0,5204.0,B,6342,1.0
2193,0.285483691,0.7050000000000001,0,2,0.0,4786.0,B,9308,1.0
2194,0.090701139,0.895,0,2,1.0,5072.0,B,11588,1.0
2195,0.346775298,0.905,2,4,1.0,3042.0,A,24987,2.0
2196,0.258754724,0.885,2,3,1.0,4657.0,B,10153,1.0
2197,0.090689292,0.6950000000000001,0,2,1.0,2617.0,B,6678,1.0
